=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.28 21:18:28 =~=~=~=~=~=~=~=~=~=~=~=
T,38790,121,1940,56257,1444,32798,142
T,38791,121,1940,56258,1444,32798,142
T,38792,121,1940,56255,1444,32798,142
T,38793,120,1936,56063,1444,32798,144
T,38794,120,1936,56067,1444,32798,142
T,38795,120,1936,56066,1444,32798,142
T,38796,121,1940,56259,1444,32798,142
T,38797,121,1940,56259,1444,32798,142
T,38798,120,1936,56066,1444,32798,142
T,38799,121,1940,56257,1444,32798,142
T,38800,121,1940,56258,1444,32798,142
T,38801,121,1940,56257,1444,32798,142
T,38802,121,1940,56257,1444,32798,142
T,38803,121,1940,56257,1444,32798,142
T,38804,120,1936,56063,1444,32798,142
T,38805,121,1940,56257,1444,32798,144
T,38806,121,1940,56256,1444,32798,144
T,38807,120,1936,56067,1444,32798,142
T,38808,121,1940,56261,1444,32798,142
T,38809,120,1936,56066,1444,32798,142
T,38810,121,1940,56261,1444,32798,142
T,38811,120,1936,56068,1444,32798,142
T,38812,121,1940,56259,1444,32798,142
T,38813,121,1940,56257,1444,32798,142
T,38814,122,1944,56450,1444,32798,142
T,38815,120,1936,56065,1444,32798,142
T,38816,121,1940,56257,1444,32798,142
T,38817,120,1936,56065,1444,32798,142
T,38818,121,1940,56257,1444,32798,142
T,38819,120,1936,56065,1444,32798,142
T,38820,122,1944,56452,1444,32798,142
T,38821,121,1940,56260,1444,32798,142
T,38822,121,1940,56259,1444,32798,142
T,38823,121,1940,56259,1444,32798,142
T,38824,122,1944,56451,1444,32798,142
T,38825,121,1940,56260,1444,32798,142
T,38826,121,1940,56259,1444,32798,142
